model,checkpoint,eng_acc,nld_acc,spa_acc,fra_acc,rus_acc,ita_acc,por_acc,tur_acc,ara_acc,deu_acc,eng_se,nld_se,spa_se,fra_se,rus_se,ita_se,por_se,tur_se,ara_se,deu_se,source_path
models/merged-10-checkpoints/checkpoint_0038000,checkpoint_0038000,0.7077922077922078,0.483054483054483,0.6564344746162928,0.6255886970172685,0.5260960334029228,0.5268422807602534,0.5951443569553806,0.6750861079219288,0.6510288065843621,0.6292428198433421,0.0163890364993709,0.0103502135023055,0.0094210248084886,0.0095878053921447,0.0080661247664262,0.0091170648206999,0.008891064835218,0.0112212089763697,0.013674351936757,0.0100757853598351,multiblimp/results/models/merged-10-checkpoints/checkpoint_0038000/all.csv
models/merged-10-checkpoints/checkpoint_0039000,checkpoint_0039000,0.7038961038961039,0.4954954954954955,0.6757182211727666,0.6342229199372057,0.526356993736952,0.5338446148716238,0.5879265091863517,0.6814006888633755,0.6633744855967079,0.6305483028720626,0.0164524651299412,0.0103557424934577,0.009286279603883,0.0095417821942505,0.0080659033394211,0.0091092905178894,0.0089154111936984,0.0111634806780652,0.0135570362717698,0.01006845889391,multiblimp/results/models/merged-10-checkpoints/checkpoint_0039000/all.csv
models/merged-10-checkpoints/checkpoint_0040000,checkpoint_0040000,0.7155844155844155,0.4882024882024882,0.6658795749704841,0.6314756671899528,0.5161795407098121,0.5168389463154385,0.5918635170603674,0.6727898966704937,0.6551440329218107,0.6161879895561357,0.0162577997168322,0.0103532795972725,0.0093572240181214,0.0095567820719232,0.0080729034401297,0.0091250518986494,0.0089023776320915,0.0112416227671506,0.013636381048723,0.0101447391066371,multiblimp/results/models/merged-10-checkpoints/checkpoint_0040000/all.csv
models/merged-10-checkpoints/checkpoint_0041000,checkpoint_0041000,0.7181818181818181,0.4731874731874732,0.6646989374262101,0.6318681318681318,0.5297494780793319,0.5175058352784262,0.6000656167979003,0.6733639494833524,0.6576131687242799,0.6161879895561357,0.0162127372651785,0.0103412617154695,0.0093654278959171,0.0095546596545173,0.0080628236620637,0.009124633411195,0.0088733224050274,0.0112365480493932,0.0136130562191324,0.0101447391066371,multiblimp/results/models/merged-10-checkpoints/checkpoint_0041000/all.csv
models/merged-10-checkpoints/checkpoint_0042000,checkpoint_0042000,0.7181818181818181,0.4573144573144573,0.6639118457300276,0.619309262166405,0.5318371607515657,0.503834611537179,0.598753280839895,0.6722158438576349,0.6469135802469136,0.6118363794604004,0.0162127372651785,0.0103183547446104,0.0093708606357817,0.0096192282733638,0.0080607426989634,0.0091299626134992,0.0088781446967085,0.0112466783749095,0.0137112011504046,0.0101659987274169,multiblimp/results/models/merged-10-checkpoints/checkpoint_0042000/all.csv
models/merged-10-checkpoints/checkpoint_0043000,checkpoint_0043000,0.7142857142857143,0.4688974688974689,0.6611570247933884,0.618916797488226,0.5357515657620042,0.5131710570190063,0.5912073490813649,0.6796785304247991,0.6213991769547325,0.6087902523933856,0.0162800823513768,0.0103361069171581,0.009389645996107,0.0096211353895129,0.0080564589414165,0.0091270628085292,0.0089045908761955,0.0111794573812377,0.0139151526443295,0.0101803724402321,multiblimp/results/models/merged-10-checkpoints/checkpoint_0043000/all.csv
models/merged-10-checkpoints/checkpoint_0044000,checkpoint_0044000,0.7207792207792207,0.4534534534534534,0.6595828414010232,0.6161695447409733,0.5326200417536534,0.5168389463154385,0.5902230971128609,0.6865671641791045,0.6312757201646091,0.6040034812880766,0.0161670072756062,0.0103111901870546,0.0094002209844986,0.0096342989469318,0.0080599258182191,0.0091250518986494,0.0089078799781157,0.0111144937296718,0.0138411530864134,0.0102021191820636,multiblimp/results/models/merged-10-checkpoints/checkpoint_0044000/all.csv
models/merged-10-checkpoints/checkpoint_0045000,checkpoint_0045000,0.7259740259740259,0.4637494637494637,0.6564344746162928,0.6161695447409733,0.5216597077244259,0.5155051683894631,0.5898950131233596,0.6848450057405281,0.6230452674897119,0.6057441253263708,0.0160735218094,0.0103289088095016,0.0094210248084886,0.0096342989469318,0.0080695511529027,0.0091258400656253,0.0089089681476894,0.0111309996232835,0.0139032477523963,0.0101943298110006,multiblimp/results/models/merged-10-checkpoints/checkpoint_0045000/all.csv
models/merged-10-checkpoints/checkpoint_0046000,checkpoint_0046000,0.7207792207792207,0.4478764478764478,0.6524990161353798,0.608712715855573,0.5250521920668059,0.5225075025008337,0.5918635170603674,0.6791044776119403,0.6304526748971193,0.6057441253263708,0.0161670072756062,0.0102997364594579,0.0094463844664242,0.0096683940532032,0.008066988383822,0.0091209759078124,0.0089023776320915,0.011184744050848,0.0138475562643965,0.0101943298110006,multiblimp/results/models/merged-10-checkpoints/checkpoint_0046000/all.csv
models/merged-10-checkpoints/checkpoint_0047000,checkpoint_0047000,0.7142857142857143,0.4504504504504504,0.6513183785911059,0.609497645211931,0.5274008350730689,0.5168389463154385,0.593503937007874,0.6768082663605052,0.6205761316872428,0.6074847693646649,0.0162800823513768,0.0103051852712438,0.0094538533775286,0.0096649170885481,0.0080649955353168,0.0091250518986494,0.0088967726491618,0.0112056969721053,0.0139210411980915,0.0101864050502601,multiblimp/results/models/merged-10-checkpoints/checkpoint_0047000/all.csv
models/merged-10-checkpoints/checkpoint_0047684,checkpoint_0047684,0.7181818181818181,0.4517374517374517,0.6528925619834711,0.6114599686028257,0.5289665970772442,0.5141713904634878,0.593503937007874,0.6785304247990815,0.6238683127572017,0.608355091383812,0.0162127372651785,0.0103078051927435,0.0094438806085473,0.009656109643812,0.0080635675201375,0.0091265631692624,0.0088967726491618,0.011190011317429,0.0138972313047603,0.0101823918001862,multiblimp/results/models/merged-10-checkpoints/checkpoint_0047684/all.csv
models/merged-10-checkpoints/main,main,,,,,,,,,,,,,,,,,,,,,multiblimp/results/models/merged-10-checkpoints/main/all.csv
models/merged-2-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6597402597402597,0.6169026169026169,0.6934277843368752,0.6679748822605965,0.5349686847599165,0.5321773924641547,0.6236876640419947,0.6791044776119403,0.6362139917695473,0.6610095735422106,0.0170744378477223,0.0100691256928542,0.0091467052290557,0.009329660146521,0.0080573555764095,0.0091113049063842,0.00877506462135,0.011184744050848,0.0138018233556028,0.0098746697343226,multiblimp/results/models/merged-2-checkpoints/checkpoint_0047684/all.csv
models/merged-3-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6337662337662338,0.6190476190476191,0.6824085005903188,0.6491365777080063,0.5331419624217119,0.5695231743914638,0.6289370078740157,0.700918484500574,0.6864197530864198,0.6684073107049608,0.0173619450517278,0.010058338292053,0.009235370360071,0.0094544741011675,0.0080593701597149,0.0090415389112034,0.008750238991871,0.0109699454409324,0.0133100931923658,0.0098208269151466,multiblimp/results/models/merged-3-checkpoints/checkpoint_0047684/all.csv
models/merged-4-checkpoints/checkpoint_0047684,checkpoint_0047684,0.7207792207792207,0.5564135564135564,0.676111767020858,0.6153846153846154,0.5454070981210856,0.5098366122040681,0.6095800524934383,0.6756601607347876,0.6353909465020576,0.6462140992167101,0.0161670072756062,0.0102900348859883,0.0092833451965807,0.0096380002121651,0.0080437574740095,0.0091284640898124,0.0088363699794964,0.0112160575581314,0.0138084870307509,0.0099743238075501,multiblimp/results/models/merged-4-checkpoints/checkpoint_0047684/all.csv
models/merged-5-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6597402597402597,0.6036036036036037,0.6745375836284927,0.5989010989010989,0.5367954070981211,0.5241747249083027,0.6020341207349081,0.6659012629161883,0.6724279835390946,0.6318537859007833,0.0170744378477223,0.0101314037763664,0.0092950379229262,0.0097096500864994,0.0080552323860609,0.0091195531492365,0.0088659645552731,0.0113010360660844,0.0134644354126564,0.0100610533793269,multiblimp/results/models/merged-5-checkpoints/checkpoint_0047684/all.csv
models/merged-6-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6610389610389611,0.6332046332046332,0.712711530893349,0.6079277864992151,0.5592379958246346,0.5261753917972658,0.6118766404199475,0.6911595866819747,0.6765432098765433,0.6427328111401218,0.0170585870910283,0.0099818910613354,0.0089766368808741,0.0096718447672346,0.0080202454527143,0.0091177113635087,0.0088269231680289,0.0110696057950002,0.013420471281627,0.0099962426497303,multiblimp/results/models/merged-6-checkpoints/checkpoint_0047684/all.csv
models/merged-7-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6649350649350649,0.6190476190476191,0.6851633215269579,0.6295133437990581,0.5628914405010439,0.5221740580193398,0.6105643044619422,0.6762342135476463,0.6090534979423868,0.6536118363794604,0.0170101735927553,0.010058338292053,0.0092137703089571,0.0095672923196926,0.008012983115619,0.0091212482391464,0.0088323465732745,0.0112108868989217,0.0139990397844292,0.0099258215647612,multiblimp/results/models/merged-7-checkpoints/checkpoint_0047684/all.csv
models/merged-8-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6753246753246753,0.6211926211926212,0.680047225501771,0.6220565149136578,0.5420146137787056,0.5265088362787596,0.5803805774278216,0.6946039035591275,0.6131687242798354,0.6518711923411662,0.0168746816505727,0.0100473428569432,0.009253587678458,0.0096056916500069,0.0080485668959483,0.0091173901309886,0.0089387490458883,0.0110351000561336,0.01397213098696,0.009937470756576,multiblimp/results/models/merged-8-checkpoints/checkpoint_0047684/all.csv
models/merged-9-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6233766233766234,0.5341055341055341,0.6654860291223927,0.6067503924646782,0.5224425887265136,0.5241747249083027,0.589238845144357,0.6946039035591275,0.6312757201646091,0.6183637946040035,0.0174615796731211,0.0103320423601632,0.00935996595497,0.0096769716797332,0.0080689928535719,0.0091195531492365,0.0089111321992553,0.0110351000561336,0.0138411530864134,0.0101337876396948,multiblimp/results/models/merged-9-checkpoints/checkpoint_0047684/all.csv
models/merged-aradeu-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,,,,,,0.7094650205761317,0.6640557006092254,,,,,,,,,0.0130249651123136,0.0098528275243833,multiblimp/results/models/merged-aradeu-checkpoints/checkpoint_0047684/all.csv
models/merged-arazhos-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,,,,,,0.7094650205761317,,,,,,,,,,0.0130249651123136,,multiblimp/results/models/merged-arazhos-checkpoints/checkpoint_0047684/all.csv
models/merged-deuzhos-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,,,,,,,0.6688424717145344,,,,,,,,,,0.0098175749529637,multiblimp/results/models/merged-deuzhos-checkpoints/checkpoint_0047684/all.csv
models/merged-engara-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6155844155844156,,,,,,,,0.6946502057613169,,0.0175306871156114,,,,,,,,0.013212766534824,,multiblimp/results/models/merged-engara-checkpoints/checkpoint_0047684/all.csv
models/merged-engdeu-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6454545454545455,,,,,,,,,0.6840731070496083,0.0172394509512192,,,,,,,,,0.0096977178562422,multiblimp/results/models/merged-engdeu-checkpoints/checkpoint_0047684/all.csv
models/merged-engfra-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6597402597402597,,,0.6679748822605965,,,,,,,0.0170744378477223,,,0.009329660146521,,,,,,,multiblimp/results/models/merged-engfra-checkpoints/checkpoint_0047684/all.csv
models/merged-engita-checkpoints/checkpoint_0047684,checkpoint_0047684,0.5896103896103896,,,,,0.5611870623541181,,,,,0.0177270055218377,,,,,0.0090616086900087,,,,,multiblimp/results/models/merged-engita-checkpoints/checkpoint_0047684/all.csv
models/merged-engnld-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6324675324675325,0.6332046332046332,,,,,,,,,0.0173748718706651,0.0099818910613354,,,,,,,,,multiblimp/results/models/merged-engnld-checkpoints/checkpoint_0047684/all.csv
models/merged-engrus-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6649350649350649,,,,0.5404488517745303,,,,,,0.0170101735927553,,,,0.0080506598361255,,,,,,multiblimp/results/models/merged-engrus-checkpoints/checkpoint_0047684/all.csv
models/merged-engspa-checkpoints/checkpoint_0047684,checkpoint_0047684,0.5987012987012987,,0.738685556867375,,,,,,,,0.0176641854122628,,0.0087158385807475,,,,,,,,multiblimp/results/models/merged-engspa-checkpoints/checkpoint_0047684/all.csv
models/merged-engtur-checkpoints/checkpoint_0047684,checkpoint_0047684,0.6493506493506493,,,,,,,0.7066590126291619,,,0.0171961330423003,,,,,,,0.0109085556248479,,,multiblimp/results/models/merged-engtur-checkpoints/checkpoint_0047684/all.csv
models/merged-engzhos-checkpoints/checkpoint_0047684,checkpoint_0047684,0.7363636363636363,,,,,,,,,,0.0158782801664853,,,,,,,,,,multiblimp/results/models/merged-engzhos-checkpoints/checkpoint_0047684/all.csv
models/merged-fraara-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,0.6459968602825745,,,,,0.6765432098765433,,,,,0.0094736873640331,,,,,0.013420471281627,,multiblimp/results/models/merged-fraara-checkpoints/checkpoint_0047684/all.csv
models/merged-fradeu-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,0.6660125588697017,,,,,,0.7158398607484769,,,,0.0093434349364623,,,,,,0.0094083725307842,multiblimp/results/models/merged-fradeu-checkpoints/checkpoint_0047684/all.csv
models/merged-fraita-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,0.6836734693877551,,0.5915305101700566,,,,,,,,0.0092128173428163,,0.0089759443938743,,,,,multiblimp/results/models/merged-fraita-checkpoints/checkpoint_0047684/all.csv
models/merged-frarus-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,0.6507064364207221,0.5822025052192067,,,,,,,,,0.0094446992023311,0.0079672271715871,,,,,,multiblimp/results/models/merged-frarus-checkpoints/checkpoint_0047684/all.csv
models/merged-fratur-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,0.6754317111459969,,,,0.6934557979334098,,,,,,0.0092756436244879,,,,0.011046682444197,,,multiblimp/results/models/merged-fratur-checkpoints/checkpoint_0047684/all.csv
models/merged-frazhos-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,0.641287284144427,,,,,,,,,,0.0095016709953007,,,,,,,multiblimp/results/models/merged-frazhos-checkpoints/checkpoint_0047684/all.csv
models/merged-itaara-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,,,0.5398466155385129,,,0.6691358024691358,,,,,,,0.0091011918436195,,,0.0134987602028821,,multiblimp/results/models/merged-itaara-checkpoints/checkpoint_0047684/all.csv
models/merged-itadeu-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,,,0.5141713904634878,,,,0.7419495213228895,,,,,,0.0091265631692624,,,,0.0091277660812655,multiblimp/results/models/merged-itadeu-checkpoints/checkpoint_0047684/all.csv
models/merged-itatur-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,,,0.5525175058352785,,0.6762342135476463,,,,,,,,0.0090797274744684,,0.0112108868989217,,,multiblimp/results/models/merged-itatur-checkpoints/checkpoint_0047684/all.csv
models/merged-itazhos-checkpoints/checkpoint_0047684,checkpoint_0047684,,,,,,0.5408469489829943,,,,,,,,,,0.0090997130272692,,,,,multiblimp/results/models/merged-itazhos-checkpoints/checkpoint_0047684/all.csv
models/merged-nldara-checkpoints/checkpoint_0047684,checkpoint_0047684,,0.5877305877305877,,,,,,,0.6592592592592592,,,0.0101955008956957,,,,,,,0.0135972790893583,,multiblimp/results/models/merged-nldara-checkpoints/checkpoint_0047684/all.csv
models/merged-nlddeu-checkpoints/checkpoint_0047684,checkpoint_0047684,,0.5877305877305877,,,,,,,,0.6353350739773717,,0.0101955008956957,,,,,,,,0.0100409175442893,multiblimp/results/models/merged-nlddeu-checkpoints/checkpoint_0047684/all.csv
models/merged-nldfra-checkpoints/checkpoint_0047684,checkpoint_0047684,,0.6756756756756757,,0.6601255886970173,,,,,,,,0.0096958919369483,,0.0093836717265888,,,,,,,multiblimp/results/models/merged-nldfra-checkpoints/checkpoint_0047684/all.csv
models/merged-nldita-checkpoints/checkpoint_0047684,checkpoint_0047684,,0.6580866580866581,,,,0.5755251750583528,,,,,,0.0098249065944822,,,,0.0090254714940198,,,,,multiblimp/results/models/merged-nldita-checkpoints/checkpoint_0047684/all.csv
models/merged-nldrus-checkpoints/checkpoint_0047684,checkpoint_0047684,,0.5053625053625054,,,0.5399269311064718,,,,,,,0.0103555671363193,,,0.0080513397038136,,,,,,multiblimp/results/models/merged-nldrus-checkpoints/checkpoint_0047684/all.csv
models/merged-nldspa-checkpoints/checkpoint_0047684,checkpoint_0047684,,0.6271986271986272,0.7209759937032665,,,,,,,,,0.0100154430142923,0.0088977224534738,,,,,,,,multiblimp/results/models/merged-nldspa-checkpoints/checkpoint_0047684/all.csv
